status,gene_symbol,gene_name,ensembl_id,chromosome,genetic_category,gene_score,syndromic,eagle,number_of_reports,dmel_gene_id,dmel_gene_symbol,human_gene_hgnc_id,human_gene_symbol,diopt_score
9,HSD11B1,hydroxysteroid (11-beta) dehydrogenase 1,ENSG00000117594,1,"Rare Single Gene Mutation, Syndromic",2,0,NA,9,NA,NA,NA,NA,NA
9,HTR1B,5-hydroxytryptamine (serotonin) receptor 1B,ENSG00000135312,6,"Rare Single Gene Mutation, Genetic Association",2,0,NA,6,NA,NA,NA,NA,NA
9,HTR3A,5-hydroxytryptamine (serotonin) receptor 3A,ENSG00000166736,11,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,7,NA,NA,NA,NA,NA
9,HTR3C,"5-hydroxytryptamine (serotonin) receptor 3, family member C",ENSG00000178084,3,"Rare Single Gene Mutation, Genetic Association",2,0,NA,6,NA,NA,NA,NA,NA
9,HUWE1,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase",ENSG00000086758,X,"Rare Single Gene Mutation, Syndromic",NA,1,NA,24,FBgn0030674,HUWE1,HGNC:30892,HUWE1,13
9,HYDIN,"HYDIN, axonemal central pair apparatus protein",ENSG00000157423,16,"Rare Single Gene Mutation, Genetic Association",2,0,NA,3,NA,NA,NA,NA,NA
9,ICA1,islet cell autoantigen 1,ENSG00000003147,7,Rare Single Gene Mutation,2,0,NA,9,FBgn0037050,ICA69,HGNC:5343,ICA1,12
9,IGF1,insulin like growth factor 1,ENSG00000017427,12,"Rare Single Gene Mutation, Functional",3,0,NA,8,NA,NA,NA,NA,NA
9,IKZF1,IKAROS family zinc finger 1,ENSG00000185811,7,Rare Single Gene Mutation,3,0,NA,6,NA,NA,NA,NA,NA
9,IL1R2,"interleukin 1 receptor, type II",ENSG00000115590,2,Rare Single Gene Mutation,2,0,NA,6,NA,NA,NA,NA,NA
9,IL1RAPL1,interleukin 1 receptor accessory protein-like 1,ENSG00000169306,X,Rare Single Gene Mutation,2,0,NA,25,NA,NA,NA,NA,NA
9,IL1RAPL2,interleukin 1 receptor accessory protein-like 2,ENSG00000189108,X,"Rare Single Gene Mutation, Genetic Association",2,0,NA,2,NA,NA,NA,NA,NA
9,ILF2,Interleukin enhancer binding factor 2,ENSG00000143621,1,Rare Single Gene Mutation,2,0,NA,5,FBgn0038046,CG5641,HGNC:6037,ILF2,15
9,IMMP2L,IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae),ENSG00000184903,7,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,15,FBgn0034535,CG11110,HGNC:14598,IMMP2L,15
9,INPP1,inositol polyphosphate-1-phosphatase,ENSG00000151689,2,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,FBgn0016672,Ipp,HGNC:6071,INPP1,13
9,INTS1,integrator complex subunit 1,ENSG00000164880,7,"Rare Single Gene Mutation, Syndromic",NA,1,NA,5,FBgn0034964,IntS1,HGNC:24555,INTS1,13
9,INTS6,Integrator complex subunit 6,ENSG00000102786,13,Rare Single Gene Mutation,2,0,NA,4,FBgn0261383,IntS6,HGNC:14879,INTS6,11
9,IQGAP3,IQ motif containing GTPase activating protein 3,ENSG00000183856,1,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,IQSEC2,IQ motif and Sec7 domain 2,ENSG00000124313,X,"Rare Single Gene Mutation, Syndromic, Functional",1,1,NA,45,FBgn0026179,siz,HGNC:29059,IQSEC2,11
9,IRF2BPL,Interferon regulatory factor 2 binding protein-like,ENSG00000119669,14,"Rare Single Gene Mutation, Syndromic",1,1,9,10,FBgn0030400,Pits,HGNC:14282,IRF2BPL,12
9,ITGA8,integrin subunit alpha 8,ENSG00000077943,10,Rare Single Gene Mutation,3,0,NA,5,FBgn0001250,if,HGNC:6144,ITGA8,12
9,ITGB3,"integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)",ENSG00000259207,17,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,19,FBgn0004657,mys,HGNC:6156,ITGB3,8
9,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",ENSG00000150995,3,Rare Single Gene Mutation,2,0,NA,13,FBgn0010051,Itp-r83A,HGNC:6180,ITPR1,15
9,ITSN1,intersectin 1,ENSG00000205726,21,"Rare Single Gene Mutation, Syndromic",2,0,NA,7,FBgn0023388,Dap160,HGNC:6183,ITSN1,14
9,JARID2,jumonji and AT-rich interaction domain containing 2,ENSG00000008083,6,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,NA,16,FBgn0036004,Jarid2,HGNC:6196,JARID2,9
9,HLA-G,"major histocompatibility complex, class I, G",ENSG00000204632,6,Genetic Association,2,0,NA,4,NA,NA,NA,NA,NA
9,HMGN1,high mobility group nucleosome binding domain 1,ENSG00000205581,21,Genetic Association,2,0,NA,1,NA,NA,NA,NA,NA
9,HS3ST5,heparan sulfate (glucosamine) 3-O-sulfotransferase 5,ENSG00000249853,6,Genetic Association,2,0,NA,7,FBgn0053147,Hs3st-A,HGNC:19419,HS3ST5,10
9,JMJD1C,jumonji domain containing 1C,ENSG00000171988,10,Rare Single Gene Mutation,2,0,NA,9,FBgn0037703,JHDM2,HGNC:12313,JMJD1C,9
9,KANK1,KN motif and ankyrin repeat domains 1,ENSG00000107104,9,Rare Single Gene Mutation,2,0,NA,11,FBgn0027596,Kank,HGNC:19309,KANK1,11
9,KANSL1,KAT8 regulatory NSL complex subunit 1,ENSG00000120071,17,"Rare Single Gene Mutation, Syndromic, Functional",1,1,1.1,10,FBgn0262527,nsl1,HGNC:24565,KANSL1,8
9,KAT2B,K(lysine) acetyltransferase 2B,ENSG00000114166,3,"Rare Single Gene Mutation, Functional",2,0,NA,8,FBgn0020388,Gcn5,HGNC:8638,KAT2B,11
9,KAT6A,K(lysine) acetyltransferase 6A,ENSG00000083168,8,"Rare Single Gene Mutation, Syndromic, Functional",2,1,NA,24,FBgn0034975,enok,HGNC:13013,KAT6A,11
9,KAT6B,lysine acetyltransferase 6B,ENSG00000156650,10,"Rare Single Gene Mutation, Syndromic",3,0,NA,7,FBgn0034975,enok,HGNC:17582,KAT6B,10
9,KATNAL1,katanin catalytic subunit A1 like 1,ENSG00000102781,13,"Rare Single Gene Mutation, Functional",2,0,NA,2,FBgn0037375,kat-60L1,HGNC:28361,KATNAL1,8
9,KATNAL1,katanin catalytic subunit A1 like 1,ENSG00000102781,13,"Rare Single Gene Mutation, Functional",2,0,NA,2,FBgn0040208,Kat60,HGNC:28361,KATNAL1,13
9,KATNAL2,Katanin p60 subunit A-like 2,ENSG00000167216,18,"Rare Single Gene Mutation, Functional",1,0,4.1,14,FBgn0029656,CG10793,HGNC:25387,KATNAL2,10
9,KCNA2,potassium voltage-gated channel subfamily A member 2,ENSG00000177301,1,Rare Single Gene Mutation,NA,1,NA,8,FBgn0003380,Sh,HGNC:6220,KCNA2,12
9,KCNB1,potassium voltage-gated channel subfamily B member 1,ENSG00000158445,20,"Rare Single Gene Mutation, Syndromic",1,1,NA,19,FBgn0262593,Shab,HGNC:6231,KCNB1,9
9,KCNC1,potassium voltage-gated channel subfamily C member 1,ENSG00000129159,11,"Rare Single Gene Mutation, Functional",2,0,NA,6,FBgn0003386,Shaw,HGNC:6233,KCNC1,13
9,KCNC1,potassium voltage-gated channel subfamily C member 1,ENSG00000129159,11,"Rare Single Gene Mutation, Functional",2,0,NA,6,FBgn0085395,Shawl,HGNC:6233,KCNC1,8
9,KCNC2,potassium voltage-gated channel subfamily C member 2,ENSG00000166006,12,Rare Single Gene Mutation,3,0,NA,10,FBgn0003386,Shaw,HGNC:6234,KCNC2,13
9,KCNC2,potassium voltage-gated channel subfamily C member 2,ENSG00000166006,12,Rare Single Gene Mutation,3,0,NA,10,FBgn0085395,Shawl,HGNC:6234,KCNC2,8
9,KCND2,potassium voltage-gated channel subfamily D member 2,ENSG00000184408,7,"Rare Single Gene Mutation, Genetic Association",2,0,NA,7,FBgn0005564,Shal,HGNC:6238,KCND2,15
9,KCND3,potassium voltage-gated channel subfamily D member 3,ENSG00000171385,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,NA,12,FBgn0005564,Shal,HGNC:6239,KCND3,13
9,KCNJ10,potassium voltage-gated channel subfamily J member 10,ENSG00000177807,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,NA,11,NA,NA,NA,NA,NA
9,KCNJ15,potassium voltage-gated channel subfamily J member 15,ENSG00000157551,21,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,KCNK7,potassium two pore domain channel subfamily K member 7,ENSG00000173338,11,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,KCNMA1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",ENSG00000156113,10,"Rare Single Gene Mutation, Syndromic",2,0,NA,28,FBgn0003429,slo,HGNC:6284,KCNMA1,12
9,KCNQ2,potassium voltage-gated channel subfamily Q member 2,ENSG00000075043,20,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2,0,NA,42,FBgn0033494,KCNQ,HGNC:6296,KCNQ2,10
9,KCNQ3,potassium voltage-gated channel subfamily Q member 3,ENSG00000184156,8,"Rare Single Gene Mutation, Genetic Association",1,0,11.1,18,FBgn0033494,KCNQ,HGNC:6297,KCNQ3,9
9,KCNS3,potassium voltage-gated channel modifier subfamily S member 3,ENSG00000170745,2,Rare Single Gene Mutation,2,0,NA,5,NA,NA,NA,NA,NA
9,KCTD13,Potassium channel tetramerisation domain containing 13,ENSG00000174943,16,"Rare Single Gene Mutation, Functional",2,0,NA,8,FBgn0033017,CG10465,HGNC:22234,KCTD13,11
9,KDM1B,lysine demethylase 1B,ENSG00000165097,6,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,KDM2A,lysine demethylase 2A,ENSG00000173120,11,Rare Single Gene Mutation,3,0,NA,7,FBgn0037659,Kdm2,HGNC:13606,KDM2A,14
9,KDM3B,lysine demethylase 3B,ENSG00000120733,5,"Rare Single Gene Mutation, Syndromic",1,1,1.5,2,FBgn0037703,JHDM2,HGNC:1337,KDM3B,10
9,KDM4B,lysine demethylase 4B,ENSG00000127663,19,"Rare Single Gene Mutation, Syndromic, Functional",2,0,NA,5,FBgn0053182,Kdm4B,HGNC:29136,KDM4B,9
9,KDM4B,lysine demethylase 4B,ENSG00000127663,19,"Rare Single Gene Mutation, Syndromic, Functional",2,0,NA,5,FBgn0033233,Kdm4A,HGNC:29136,KDM4B,10
9,KDM4C,lysine demethylase 4C,ENSG00000107077,9,Rare Single Gene Mutation,2,0,NA,3,FBgn0053182,Kdm4B,HGNC:17071,KDM4C,10
9,KDM4C,lysine demethylase 4C,ENSG00000107077,9,Rare Single Gene Mutation,2,0,NA,3,FBgn0033233,Kdm4A,HGNC:17071,KDM4C,10
9,KDM5A,lysine demethylase 5A,ENSG00000073614,12,Rare Single Gene Mutation,2,0,NA,3,FBgn0031759,lid,HGNC:9886,KDM5A,13
9,KDM5B,Lysine (K)-specific demethylase 5B,ENSG00000117139,1,"Rare Single Gene Mutation, Syndromic, Functional",1,0,2.8,18,FBgn0031759,lid,HGNC:18039,KDM5B,12
9,KDM5C,lysine demethylase 5C,ENSG00000126012,X,"Rare Single Gene Mutation, Syndromic, Functional",1,0,NA,31,FBgn0031759,lid,HGNC:11114,KDM5C,12
9,KDM6A,lysine demethylase 6A,ENSG00000147050,X,"Rare Single Gene Mutation, Syndromic",2,0,NA,10,FBgn0260749,Utx,HGNC:12637,KDM6A,12
9,KDM6B,Lysine (K)-specific demethylase 6B,ENSG00000132510,17,"Rare Single Gene Mutation, Syndromic, Functional",1,0,13.75,17,FBgn0260749,Utx,HGNC:29012,KDM6B,9
9,KHDRBS2,"KH domain containing, RNA binding, signal transduction associated 2",ENSG00000112232,6,Rare Single Gene Mutation,2,0,NA,4,FBgn0022985,qkr58E-2,HGNC:18114,KHDRBS2,8
9,KHDRBS2,"KH domain containing, RNA binding, signal transduction associated 2",ENSG00000112232,6,Rare Single Gene Mutation,2,0,NA,4,FBgn0022986,qkr58E-1,HGNC:18114,KHDRBS2,11
9,KHDRBS2,"KH domain containing, RNA binding, signal transduction associated 2",ENSG00000112232,6,Rare Single Gene Mutation,2,0,NA,4,FBgn0022987,qkr54B,HGNC:18114,KHDRBS2,12
9,KIAA0232,KIAA0232,ENSG00000170871,4,Rare Single Gene Mutation,1,0,NA,3,NA,NA,NA,NA,NA
9,KIAA1586,KIAA1586,ENSG00000168116,6,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,KIF13B,Kinesin family member 13B,ENSG00000197892,8,Rare Single Gene Mutation,2,0,NA,3,FBgn0019968,Khc-73,HGNC:14405,KIF13B,13
9,KIF14,kinesin family member 14,ENSG00000118193,1,"Rare Single Gene Mutation, Syndromic",2,0,NA,5,FBgn0004374,neb,HGNC:19181,KIF14,9
9,KIF1A,kinesin family member 1A,ENSG00000130294,2,"Rare Single Gene Mutation, Syndromic",2,1,NA,10,FBgn0267002,unc-104,HGNC:888,KIF1A,14
9,KIF5C,Kinesin family member 5C,ENSG00000168280,2,"Rare Single Gene Mutation, Syndromic, Functional",2,1,NA,11,FBgn0001308,Khc,HGNC:6325,KIF5C,13
9,KIRREL3,Kin of IRRE like 3 (Drosophila),ENSG00000149571,11,Rare Single Gene Mutation,2,0,NA,17,FBgn0028369,kirre,HGNC:23204,KIRREL3,9
9,KIRREL3,Kin of IRRE like 3 (Drosophila),ENSG00000149571,11,Rare Single Gene Mutation,2,0,NA,17,FBgn0003285,rst,HGNC:23204,KIRREL3,11
9,KLF16,Kruppel like factor 16,ENSG00000129911,19,Rare Single Gene Mutation,2,0,NA,1,NA,NA,NA,NA,NA
9,KLF7,Kruppel like factor 7,ENSG00000118263,2,"Rare Single Gene Mutation, Functional",3,0,NA,11,FBgn0040765,luna,HGNC:6350,KLF7,8
9,KMT2A,Lysine (K)-specific methyltransferase 2A,ENSG00000118058,11,"Rare Single Gene Mutation, Syndromic, Functional",1,1,NA,39,FBgn0003862,trx,HGNC:7132,KMT2A,9
9,KMT2C,Lysine (K)-specific methyltransferase 2C,ENSG00000055609,7,"Rare Single Gene Mutation, Syndromic, Functional",1,1,NA,27,FBgn0023518,trr,HGNC:13726,KMT2C,9
9,KMT2E,Lysine (K)-specific methyltransferase 2E,ENSG00000005483,7,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,1,NA,16,NA,NA,NA,NA,NA
9,KMT5B,lysine methyltransferase 5B,ENSG00000110066,11,"Rare Single Gene Mutation, Syndromic, Functional",1,0,NA,20,FBgn0025639,Hmt4-20,HGNC:24283,KMT5B,10
9,KNG1,kininogen 1,ENSG00000113889,3,Rare Single Gene Mutation,3,0,NA,1,NA,NA,NA,NA,NA
9,KPTN,"kaptin, actin binding protein",ENSG00000118162,19,"Rare Single Gene Mutation, Syndromic",NA,1,NA,6,NA,NA,NA,NA,NA
9,KRR1,"KRR1, small subunit (SSU) processome component, homolog (yeast)",ENSG00000111615,12,"Rare Single Gene Mutation, Genetic Association",2,0,NA,2,FBgn0020305,dbe,HGNC:5176,KRR1,14
9,KRT26,keratin 26,ENSG00000186393,17,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,LAMA1,"Laminin, alpha 1",ENSG00000101680,18,"Rare Single Gene Mutation, Genetic Association",2,0,NA,9,FBgn0261563,wb,HGNC:6481,LAMA1,10
9,LAMB1,"laminin, beta 1",ENSG00000091136,7,"Rare Single Gene Mutation, Genetic Association",2,0,NA,7,FBgn0261800,LanB1,HGNC:6486,LAMB1,13
9,LAS1L,LAS1 like ribosome biogenesis factor,ENSG00000001497,X,"Rare Single Gene Mutation, Syndromic",3,0,NA,5,NA,NA,NA,NA,NA
9,LDB1,LIM domain binding 1,ENSG00000198728,10,Rare Single Gene Mutation,1,0,4,2,FBgn0013764,Chi,HGNC:6532,LDB1,12
9,LDLR,low density lipoprotein receptor,ENSG00000130164,19,Rare Single Gene Mutation,3,0,NA,1,NA,NA,NA,NA,NA
9,LEMD3,LEM domain containing 3,ENSG00000174106,12,Rare Single Gene Mutation,2,0,NA,3,FBgn0034962,MAN1,HGNC:28887,LEMD3,11
9,LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component",ENSG00000166477,15,Rare Single Gene Mutation,2,0,NA,4,FBgn0019637,Atu,HGNC:30401,LEO1,11
9,KIZ,kizuna centrosomal protein,ENSG00000088970,20,"Genetic Association, Functional",3,0,NA,2,NA,NA,NA,NA,NA
9,LEP,Leptin,ENSG00000174697,7,Rare Single Gene Mutation,2,0,NA,1,NA,NA,NA,NA,NA
9,LILRB2,leukocyte immunoglobulin like receptor B2,ENSG00000131042,19,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,LIN7B,"lin-7 homolog B, crumbs cell polarity complex component",ENSG00000104863,19,Rare Single Gene Mutation,2,0,NA,2,FBgn0039269,veli,HGNC:17788,LIN7B,12
9,LMTK3,lemur tyrosine kinase 3,ENSG00000142235,19,"Rare Single Gene Mutation, Functional",3,0,NA,5,NA,NA,NA,NA,NA
9,LMX1B,LIM homeobox transcription factor 1 beta,ENSG00000136944,9,Genetic Association,2,0,NA,1,FBgn0052105,Lmx1a,HGNC:6654,LMX1B,8
9,LMX1B,LIM homeobox transcription factor 1 beta,ENSG00000136944,9,Genetic Association,2,0,NA,1,FBgn0036274,CG4328,HGNC:6654,LMX1B,10
9,LNPK,"lunapark, ER junction formation factor",ENSG00000144320,2,Syndromic,NA,1,NA,1,FBgn0033309,Lnpk,HGNC:21610,LNPK,14
9,LRBA,"LPS-responsive vesicle trafficking, beach and anchor containing",ENSG00000198589,4,Rare Single Gene Mutation,2,0,NA,7,FBgn0266098,rg,HGNC:1742,LRBA,12
9,LRFN2,leucine rich repeat and fibronectin type III domain containing 2,ENSG00000156564,6,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,4,NA,NA,NA,NA,NA
9,LRFN5,leucine rich repeat and fibronectin type III domain containing 5,ENSG00000165379,14,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,7,NA,NA,NA,NA,NA
9,LRP1,LDL receptor related protein 1,ENSG00000123384,12,Rare Single Gene Mutation,2,0,NA,6,FBgn0053087,LRP1,HGNC:6692,LRP1,10
9,LRP2,LDL receptor related protein 2,ENSG00000081479,2,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,NA,17,FBgn0261260,mgl,HGNC:6694,LRP2,11
9,LRRC1,leucine rich repeat containing 1,ENSG00000137269,6,"Rare Single Gene Mutation, Genetic Association",2,0,NA,6,NA,NA,NA,NA,NA
9,LRRC4,leucine rich repeat containing 4,ENSG00000128594,7,"Rare Single Gene Mutation, Functional",2,0,NA,4,NA,NA,NA,NA,NA
9,LRRC4C,leucine rich repeat containing 4C,ENSG00000148948,11,Rare Single Gene Mutation,1,0,1.25,2,NA,NA,NA,NA,NA
9,LZTR1,Leucine-zipper-like transcription regulator 1,ENSG00000099949,22,"Rare Single Gene Mutation, Syndromic",1,0,NA,15,FBgn0040344,Lztr1,HGNC:6742,LZTR1,13
9,LZTS2,"leucine zipper, putative tumor suppressor 2",ENSG00000107816,10,Genetic Association,2,0,NA,4,NA,NA,NA,NA,NA
9,MACROD2,MACRO domain containing 2,ENSG00000172264,20,"Rare Single Gene Mutation, Genetic Association",2,0,NA,21,NA,NA,NA,NA,NA
9,MAGEL2,MAGE-like 2,ENSG00000254585,15,"Rare Single Gene Mutation, Syndromic, Functional",1,1,NA,21,NA,NA,NA,NA,NA
9,MAOA,monoamine oxidase A,ENSG00000189221,X,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2,0,NA,18,NA,NA,NA,NA,NA
9,MAOB,monoamine oxidase B,ENSG00000069535,X,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2,0,NA,6,NA,NA,NA,NA,NA
9,MAP1A,microtubule associated protein 1A,ENSG00000166963,15,Rare Single Gene Mutation,1,0,0,4,FBgn0259108,futsch,HGNC:6835,MAP1A,10
9,MAP4K1,mitogen-activated protein kinase kinase kinase kinase 1,ENSG00000104814,19,Rare Single Gene Mutation,3,0,NA,4,NA,NA,NA,NA,NA
9,MAPK3,mitogen-activated protein kinase 3,ENSG00000102882,16,"Rare Single Gene Mutation, Functional",2,0,NA,6,FBgn0003256,rl,HGNC:6877,MAPK3,12
9,MAPK8IP1,mitogen-activated protein kinase 8 interacting protein 1,ENSG00000121653,11,Rare Single Gene Mutation,3,0,NA,4,FBgn0040281,Aplip1,HGNC:6882,MAPK8IP1,10
9,MAPT,microtubule associated protein tau,ENSG00000186868,17,"Genetic Association, Functional",3,0,NA,3,FBgn0266579,tau,HGNC:6893,MAPT,8
9,MARK1,microtubule affinity regulating kinase 1,ENSG00000116141,1,"Rare Single Gene Mutation, Genetic Association",2,0,NA,10,FBgn0260934,par-1,HGNC:6896,MARK1,11
9,MARK2,microtubule affinity regulating kinase 2,ENSG00000072518,11,Rare Single Gene Mutation,2,0,NA,4,FBgn0260934,par-1,HGNC:3332,MARK2,10
9,MAST3,microtubule associated serine/threonine kinase 3,ENSG00000099308,19,"Rare Single Gene Mutation, Functional",3,0,NA,6,FBgn0267390,dop,HGNC:19036,MAST3,10
9,MBD1,methyl-CpG binding domain protein 1,ENSG00000141644,18,Rare Single Gene Mutation,2,0,NA,8,NA,NA,NA,NA,NA
9,MBD3,methyl-CpG binding domain protein 3,ENSG00000071655,19,Rare Single Gene Mutation,2,0,NA,4,FBgn0027950,MBD-like,HGNC:6918,MBD3,11
9,MBD4,methyl-CpG binding domain protein 4,ENSG00000129071,3,Rare Single Gene Mutation,2,0,NA,7,NA,NA,NA,NA,NA
9,MBD5,Methyl-CpG binding domain protein 5,ENSG00000204406,2,"Rare Single Gene Mutation, Syndromic, Functional",1,1,46.6,40,NA,NA,NA,NA,NA
9,MBD6,Methyl-CpG binding domain protein 6,ENSG00000166987,12,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,MBOAT7,membrane bound O-acyltransferase domain containing 7,ENSG00000125505,19,"Rare Single Gene Mutation, Syndromic",1,1,5.25,14,FBgn0031815,frj,HGNC:15505,MBOAT7,15
9,MCM4,minichromosome maintenance complex component 4,ENSG00000104738,8,Rare Single Gene Mutation,2,0,NA,2,FBgn0015929,dpa,HGNC:6947,MCM4,13
9,MCM6,minichromosome maintenance complex component 6,ENSG00000076003,2,Rare Single Gene Mutation,2,0,NA,2,FBgn0025815,Mcm6,HGNC:6949,MCM6,14
9,MCPH1,microcephalin 1,ENSG00000147316,8,Rare Single Gene Mutation,2,0,NA,17,FBgn0260959,MCPH1,HGNC:6954,MCPH1,8
9,MDGA2,MAM domain containing glycosylphosphatidylinositol anchor 2,ENSG00000139915,14,"Rare Single Gene Mutation, Genetic Association",2,0,NA,9,NA,NA,NA,NA,NA
9,MECP2,Methyl CpG binding protein 2,ENSG00000169057,X,"Rare Single Gene Mutation, Syndromic, Functional",1,1,NA,107,NA,NA,NA,NA,NA
9,MED12L,mediator complex subunit 12L,ENSG00000144893,3,"Rare Single Gene Mutation, Syndromic",2,1,NA,4,FBgn0001324,kto,HGNC:16050,MED12L,14
9,MED13,mediator complex subunit 13,ENSG00000108510,17,"Rare Single Gene Mutation, Syndromic",1,1,9.3,7,FBgn0003415,skd,HGNC:22474,MED13,15
9,MED13L,Mediator complex subunit 13-like,ENSG00000123066,12,"Rare Single Gene Mutation, Syndromic",1,1,35,43,FBgn0003415,skd,HGNC:22962,MED13L,12
9,MED23,mediator complex subunit 23,ENSG00000112282,6,Rare Single Gene Mutation,2,0,NA,2,FBgn0034795,MED23,HGNC:2372,MED23,14
9,MEF2C,myocyte enhancer factor 2C,ENSG00000081189,5,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,1,9.85,44,FBgn0011656,Mef2,HGNC:6996,MEF2C,11
9,MEGF10,multiple EGF like domains 10,ENSG00000145794,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,7,FBgn0027594,drpr,HGNC:29634,MEGF10,13
9,MEGF11,multiple EGF like domains 11,ENSG00000157890,15,Rare Single Gene Mutation,2,0,NA,5,FBgn0027594,drpr,HGNC:29635,MEGF11,11
9,MEIS2,Meis homeobox 2,ENSG00000134138,15,"Rare Single Gene Mutation, Syndromic",1,1,7.5,11,FBgn0001235,hth,HGNC:7001,MEIS2,10
9,MEMO1,mediator of cell motility 1,ENSG00000162959,2,"Rare Single Gene Mutation, Functional",2,0,NA,2,FBgn0038110,CG8031,HGNC:14014,MEMO1,14
9,METTL26,methyltransferase like 26,ENSG00000130731,16,Rare Single Gene Mutation,2,0,NA,2,FBgn0040964,CG18661,HGNC:14141,METTL26,13
9,MFRP,Membrane frizzled-related protein,ENSG00000235718,11,Rare Single Gene Mutation,2,0,NA,6,NA,NA,NA,NA,NA
9,MIB1,Mindbomb E3 ubiquitin protein ligase 1,ENSG00000101752,18,Rare Single Gene Mutation,2,0,NA,8,FBgn0263601,mib1,HGNC:21086,MIB1,14
9,MINK1,misshapen like kinase 1,ENSG00000141503,17,Rare Single Gene Mutation,3,0,NA,7,FBgn0010909,msn,HGNC:17565,MINK1,11
9,MKX,mohawk homeobox,ENSG00000150051,10,Rare Single Gene Mutation,1,0,0.3,3,FBgn0031232,CG11617,HGNC:23729,MKX,9
9,MLANA,melan-A,ENSG00000120215,9,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,MRTFB,myocardin related transcription factor B,ENSG00000186260,16,"Rare Single Gene Mutation, Genetic Association",2,0,NA,10,NA,NA,NA,NA,NA
9,MSANTD2,Myb/SANT DNA binding domain containing 2,ENSG00000120458,11,Rare Single Gene Mutation,2,0,NA,1,NA,NA,NA,NA,NA
9,MSL3,MSL complex subunit 3,ENSG00000005302,X,"Rare Single Gene Mutation, Syndromic",1,0,NA,6,FBgn0002775,msl-3,HGNC:7370,MSL3,13
9,MSR1,macrophage scavenger receptor 1,ENSG00000038945,8,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,MSX2,msh homeobox 2,ENSG00000120149,5,"Rare Single Gene Mutation, Syndromic",3,0,NA,2,FBgn0000492,Dr,HGNC:7392,MSX2,9
9,MTF1,metal-regulatory transcription factor 1,ENSG00000188786,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,NA,5,NA,NA,NA,NA,NA
9,MTHFR,methylenetetrahydrofolate reductase (NAD(P)H),ENSG00000177000,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,NA,19,FBgn0036157,CG7560,HGNC:7436,MTHFR,11
9,MTOR,mechanistic target of rapamycin kinase,ENSG00000198793,1,"Rare Single Gene Mutation, Syndromic, Functional",1,1,NA,28,FBgn0021796,Tor,HGNC:3942,MTOR,15
9,MUC12,"mucin 12, cell surface associated",ENSG00000205277,7,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,MUC4,"mucin 4, cell surface associated",ENSG00000145113,3,Rare Single Gene Mutation,2,0,NA,8,NA,NA,NA,NA,NA
9,MYH10,myosin heavy chain 10,ENSG00000133026,17,Rare Single Gene Mutation,2,0,NA,5,FBgn0265434,zip,HGNC:7568,MYH10,15
9,MYH4,"Myosin, heavy chain 4, skeletal muscle",ENSG00000264424,17,Rare Single Gene Mutation,2,0,NA,5,FBgn0264695,Mhc,HGNC:7574,MYH4,12
9,MYH9,myosin heavy chain 9,ENSG00000100345,22,Rare Single Gene Mutation,2,0,NA,6,FBgn0265434,zip,HGNC:7579,MYH9,12
9,MYLK,myosin light chain kinase,ENSG00000065534,3,Rare Single Gene Mutation,3,0,NA,2,NA,NA,NA,NA,NA
